account_id,account_age_days,monthly_txn_count,avg_txn_amount,inward_txn_count,outward_txn_count,inward_amount,outward_amount,unique_senders,unique_receivers,cash_withdrawal_count,rapid_transfer_count,night_txn_ratio,new_beneficiary_count,geo_change_count,failed_login_count,device_change_count,balance_velocity,label
ACC02716,163,605,17729.61,341,264,7218451.92,4371338.3,295,223,15,246,0.5821,32,8,3,4,0.9076,1
ACC02717,69,76,7997.19,51,25,504210.84,205300.59,38,25,15,21,0.5102,30,5,4,4,0.9191,1
ACC02718,950,40,2561.71,24,16,76266.46,40136.03,5,16,1,1,0.0165,0,0,1,0,0.0864,0
ACC02719,746,42,1930.37,23,19,48762.97,31667.01,16,14,1,5,0.0543,0,0,0,2,0.2683,0
ACC02720,3103,65,2575.26,40,25,78327.4,67667.71,17,5,0,0,0.0112,1,0,2,2,0.3442,0
ACC02721,1958,28,871.39,11,17,8315.55,16353.94,6,5,1,1,0.0155,1,0,2,1,0.1664,0
ACC02722,913,40,3102.04,24,16,94315.27,40087.78,17,9,3,3,0.0186,3,0,3,2,0.4221,0
ACC02723,248,450,20264.89,331,119,7422757.51,2772658.68,255,101,19,167,0.4462,30,3,5,7,0.8983,1
ACC02724,2218,84,3955.58,46,38,205573.26,126392.53,19,22,2,3,0.0748,3,1,1,0,0.2928,0
ACC02725,294,10,4210.22,5,5,19704.79,16728.99,3,5,1,2,0.0398,1,0,1,1,0.2866,0
ACC02726,1055,58,1350.28,26,32,40719.45,31904.34,2,19,3,2,0.0316,3,0,1,0,0.2129,0
ACC02727,137,195,13811.63,117,78,1836711.77,961134.07,104,57,20,67,0.5319,21,5,7,4,0.8481,1
ACC02728,549,59,5943.49,27,32,178282.19,151046.8,3,10,5,3,0.0202,2,0,1,1,0.2415,0
ACC02729,925,73,6699.77,28,45,222491.16,346639.64,16,23,2,3,0.0346,3,0,1,0,0.4411,0
ACC02730,1611,57,3949.63,27,30,100532.5,116646.3,5,16,1,2,0.0678,0,1,0,0,0.2027,0
ACC02731,862,18,3286.29,8,10,35358.18,24762.3,3,7,1,0,0.0118,2,4,1,0,0.0386,0
ACC02732,1288,127,6190.6,65,62,457496.5,470708.51,32,33,4,2,0.0107,1,0,2,0,0.3628,0
ACC02733,1294,33,862.4,17,16,17537.73,11290.94,2,8,3,3,0.061,1,0,1,0,0.265,0
ACC02734,5000,52,817.33,32,20,23685.72,17670.1,20,8,1,0,0.0243,2,1,2,1,0.5511,0
ACC02735,877,119,3529.92,50,69,144439.01,272698.36,23,38,3,1,0.0182,3,0,0,2,0.5382,0
ACC02736,275,230,23291.52,137,93,3289563.82,1915055.83,114,93,24,65,0.3726,26,7,6,4,0.6668,1
ACC02737,53,175,16129.98,93,82,1772232.84,1526030.12,77,82,10,65,0.6186,31,7,8,2,0.8697,1
ACC02738,974,56,1271.96,29,27,42742.66,27814.4,15,17,2,1,0.0355,2,1,6,0,0.3253,0
ACC02739,900,74,3046.22,34,40,83988.56,139912.58,10,22,1,4,0.0397,2,0,1,0,0.2678,0
ACC02740,332,66,1661.46,40,26,86225.06,41781.62,6,17,1,0,0.0684,0,1,3,2,0.4968,0
ACC02741,52,336,11039.79,180,156,2426917.4,1720716.7,126,146,9,120,0.2196,32,5,4,4,0.7212,1
ACC02742,342,45,2049.04,25,20,39989.22,45540.23,5,10,3,2,0.0224,2,1,3,0,0.4537,0
ACC02743,872,105,1093.15,57,48,60612.82,42656.56,29,23,1,3,0.0216,1,1,0,0,0.2851,0
ACC02744,2572,55,7064.93,29,26,225507.65,234674.33,15,9,1,0,0.0316,1,0,0,1,0.1479,0
ACC02745,57,98,3660.83,51,47,165628.94,180659.45,17,46,11,23,0.4282,34,4,3,3,0.6949,1
ACC02746,30,386,4858.11,296,90,1700729.12,411367.82,249,80,13,149,0.4826,29,8,3,3,0.8894,1
ACC02747,283,601,30497.79,433,168,13107930.17,6306327.27,358,134,13,226,0.4622,22,6,6,5,0.8785,1
ACC02748,971,59,688.34,29,30,20170.75,24450.15,14,15,0,0,0.0652,4,1,1,0,0.134,0
ACC02749,1188,33,4637.82,19,14,80182.62,60689.55,9,7,5,0,0.0917,1,1,0,1,0.1961,0
ACC02750,728,21,1287.5,12,9,11984.82,9798.13,6,8,0,1,0.065,1,0,0,1,0.2134,0
ACC02751,1182,17,2850.67,8,9,30529.21,28864.3,7,2,3,2,0.0652,1,0,1,1,0.1069,0
ACC02752,50,455,6887.72,289,166,2393470.01,1265880.32,248,146,10,172,0.6897,20,7,13,7,0.9167,1
ACC02753,330,115,25085.33,82,33,1891760.83,803533.81,52,12,22,36,0.4399,32,8,11,7,0.9861,1
ACC02754,546,255,1532.0,158,97,255016.01,152301.96,67,43,5,2,0.0773,1,0,5,1,0.2305,0
ACC02755,839,79,1982.28,46,33,97496.51,80029.79,20,7,2,0,0.1075,2,2,0,0,0.2714,0
ACC02756,99,425,22928.03,250,175,5258905.45,4299485.09,216,168,7,164,0.2393,30,5,9,1,0.9578,1
ACC02757,1632,49,4661.25,18,31,99737.49,112943.96,2,19,1,4,0.0382,4,0,0,0,0.5216,0
ACC02758,1929,60,1014.91,28,32,32985.41,41463.74,15,15,3,3,0.0176,1,1,1,2,0.2435,0
ACC02759,1316,15,1286.11,6,9,5795.45,8722.69,4,6,3,0,0.0548,1,0,0,0,0.3562,0
ACC02760,985,69,3861.39,31,38,153067.25,133583.22,13,12,3,1,0.0859,0,1,1,0,0.3658,0
ACC02761,128,194,23990.83,111,83,2891725.21,2190557.02,89,65,14,86,0.5848,31,5,6,4,0.835,1
ACC02762,1231,40,1520.15,25,15,34790.01,20225.07,6,14,0,0,0.0465,0,1,1,1,0.1788,0
ACC02763,27,280,15724.24,196,84,2623245.43,1626165.03,178,47,19,112,0.2088,25,9,2,4,0.9645,1
ACC02764,436,91,2027.7,35,56,69880.31,87819.81,11,27,2,4,0.0594,1,1,2,2,0.1233,0
ACC02765,2174,78,4049.67,44,34,206261.9,165580.58,15,21,1,2,0.0673,1,0,0,0,0.4662,0
ACC02766,74,529,5486.49,370,159,2050927.18,796771.37,307,131,17,202,0.4733,27,2,6,3,0.7866,1
ACC02767,92,188,16742.88,103,85,1896360.41,1293066.67,88,69,18,81,0.2794,31,12,1,2,0.6713,1
ACC02768,151,693,31322.07,380,313,13906685.28,8893769.07,344,271,15,240,0.384,27,10,1,8,0.9316,1
ACC02769,1570,50,2482.72,23,27,74096.15,50146.23,14,16,4,0,0.033,1,1,4,0,0.2383,0
ACC02770,2671,26,2581.48,13,13,43757.96,40050.39,6,12,1,3,0.1184,2,1,0,1,0.1888,0
ACC02771,153,444,6786.78,247,197,1596023.38,1249073.34,177,182,11,163,0.3902,30,5,6,3,0.8964,1
ACC02772,811,42,1139.86,15,27,13703.62,33974.88,15,14,3,2,0.013,4,0,1,1,0.256,0
ACC02773,324,140,11485.67,88,52,930124.14,668506.06,61,52,11,53,0.2642,27,7,5,5,0.7907,1
ACC02774,1186,102,1005.87,59,43,61559.26,52497.65,30,22,5,2,0.1138,1,1,2,0,0.1586,0
ACC02775,690,19,2338.03,6,13,18193.23,23829.04,3,2,4,6,0.0348,0,0,2,1,0.1938,0
ACC02776,67,944,10655.48,623,321,7298302.52,4246562.4,539,307,24,358,0.3173,24,3,5,7,0.9842,1
ACC02777,2333,53,4772.76,27,26,97436.07,146084.0,7,13,3,2,0.0198,4,0,0,2,0.29,0
ACC02778,664,248,2478.1,139,109,274659.81,233688.79,69,62,0,4,0.044,1,1,0,1,0.1805,0
ACC02779,191,224,7755.35,143,81,1174219.3,704077.61,138,81,19,103,0.194,25,4,4,8,0.8599,1
ACC02780,561,63,2822.2,30,33,92057.14,81535.32,21,15,0,4,0.101,1,0,0,2,0.2763,0
ACC02781,454,38,5960.73,18,20,90597.86,140339.49,12,9,6,1,0.0071,1,1,2,2,0.078,0
ACC02782,810,48,3079.1,27,21,83674.96,69865.81,23,13,1,1,0.0121,1,2,2,0,0.1993,0
ACC02783,330,332,27097.3,205,127,5053073.28,4185437.88,148,127,11,117,0.5002,20,6,8,6,0.9622,1
ACC02784,108,233,22595.64,182,51,4932110.74,1330415.29,170,41,12,95,0.4814,17,4,5,5,0.8854,1
ACC02785,495,53,1253.26,30,23,44315.26,35170.06,20,8,3,3,0.06,2,1,2,1,0.3374,0
ACC02786,363,29,1121.16,13,16,16266.67,15944.18,13,8,0,3,0.0136,2,1,0,1,0.1681,0
ACC02787,603,33,2402.04,14,19,32842.59,47061.06,9,10,4,4,0.0577,0,1,2,2,0.2065,0
ACC02788,855,52,3442.31,33,19,93079.15,63117.76,12,10,2,2,0.0965,1,0,0,0,0.2862,0
ACC02789,5000,35,2793.02,20,15,45405.91,29560.88,12,10,1,0,0.0072,2,0,1,0,0.4024,0
ACC02790,1827,72,2265.61,40,32,102464.14,65826.99,24,21,0,0,0.0586,2,1,4,2,0.4473,0
ACC02791,320,435,13235.35,294,141,4107453.08,1869251.0,256,113,14,161,0.48,29,7,7,8,0.9646,1
ACC02792,538,33,724.62,19,14,16542.8,7323.67,4,10,3,2,0.0233,1,0,1,1,0.2588,0
ACC02793,292,156,7269.22,119,37,956251.4,264255.21,71,37,12,66,0.3699,23,3,5,9,0.7652,1
ACC02794,1352,105,5759.4,67,38,312130.9,165874.76,27,15,0,1,0.0758,1,0,0,1,0.1208,0
ACC02795,808,28,2913.71,10,18,36904.54,41955.56,8,11,0,1,0.1221,2,2,1,0,0.2525,0
ACC02796,175,294,11098.76,230,64,2797951.65,646171.85,198,60,10,94,0.2226,18,5,11,4,0.9291,1
ACC02797,325,102,16582.38,76,26,1281818.59,387185.47,76,26,10,31,0.4398,20,4,6,1,0.9566,1
ACC02798,173,487,10249.21,331,156,3793510.62,1593474.67,258,142,16,205,0.4352,26,4,5,7,0.7377,1
ACC02799,853,56,1124.61,27,29,40745.79,37046.14,4,12,1,1,0.0262,1,0,0,2,0.319,0
ACC02800,34,153,17388.98,106,47,1570596.26,710229.95,83,45,25,67,0.5005,18,7,5,1,0.7484,1
ACC02801,470,75,590.92,33,42,17596.96,18860.71,15,20,2,0,0.0122,3,0,2,1,0.3302,0
ACC02802,927,49,2655.98,22,27,61123.02,69583.56,10,20,1,6,0.1043,2,0,0,1,0.5006,0
ACC02803,1035,54,1706.16,29,25,61629.54,53117.35,5,9,4,2,0.0211,1,1,1,0,0.1869,0
ACC02804,363,67,8758.11,37,30,286913.7,257729.63,19,13,2,5,0.0204,0,0,1,0,0.1065,0
ACC02805,801,47,5115.52,21,26,89567.28,100369.38,6,15,3,2,0.0373,0,0,3,2,0.1873,0
ACC02806,500,103,29409.11,77,26,2434420.31,812747.12,77,5,14,51,0.2575,32,9,4,5,0.922,1
ACC02807,2180,34,1922.92,14,20,23401.47,42490.22,7,15,2,0,0.0498,2,1,1,1,0.2117,0
ACC02808,100,385,27700.28,209,176,5433483.02,5073241.99,174,156,15,142,0.2445,25,10,10,1,0.9225,1
ACC02809,1478,37,2148.47,17,20,29346.24,52520.79,2,6,0,2,0.0329,1,1,0,0,0.2401,0
ACC02810,548,35,2869.76,15,20,46259.72,56877.45,6,12,2,4,0.0214,1,0,0,1,0.1622,0
ACC02811,3272,63,4580.33,32,31,117755.81,112961.04,9,12,2,3,0.0821,2,2,0,0,0.2874,0
ACC02812,433,26,1742.54,11,15,25226.78,23818.48,2,3,2,0,0.0679,1,0,3,0,0.2331,0
ACC02813,701,89,1248.17,36,53,49333.89,66091.69,8,27,1,1,0.0064,1,1,2,0,0.3317,0
ACC02814,62,276,17944.58,215,61,4530029.74,1173971.81,173,45,16,103,0.2386,23,6,10,6,0.9871,1
ACC02815,1436,62,3621.54,29,33,120946.3,108886.68,17,26,2,2,0.0119,0,2,2,0,0.4374,0
ACC02816,848,94,3574.29,57,37,186474.93,111820.92,23,18,3,2,0.0337,0,0,2,1,0.1645,0
ACC02817,1500,62,4592.29,31,31,139253.13,172865.56,15,13,2,4,0.1278,1,0,1,2,0.3095,0
ACC02818,711,28,3717.74,11,17,47232.03,65206.88,2,8,1,2,0.072,4,2,2,0,0.3058,0
ACC02819,836,11,1197.12,3,8,2740.18,10745.59,2,4,2,0,0.0896,5,0,1,0,0.2681,0
ACC02820,275,36,5754.59,15,21,88731.32,134106.82,5,14,1,4,0.0088,1,0,2,0,0.399,0
ACC02821,77,150,12424.33,88,62,1362639.38,737249.32,62,49,12,56,0.4465,32,5,7,3,0.7923,1
ACC02822,96,107,5261.99,63,44,334306.83,217312.38,27,37,18,49,0.3158,25,10,3,2,0.8394,1
ACC02823,118,315,16392.81,245,70,4631471.73,1079468.14,208,46,15,117,0.4122,31,5,4,1,0.9215,1
ACC02824,130,158,10597.09,88,70,1156379.52,693532.03,69,69,11,47,0.4102,17,11,11,5,0.8632,1
ACC02825,872,23,1770.35,13,10,26092.52,18968.87,6,7,2,0,0.0849,4,0,1,2,0.4099,0
ACC02826,426,31,2515.65,15,16,35513.97,49261.81,2,9,3,2,0.0077,2,0,0,0,0.1855,0
ACC02827,166,184,5764.17,100,84,659019.08,412751.09,70,84,9,73,0.3547,25,6,5,1,0.7801,1
ACC02828,996,67,887.64,38,29,34879.91,18223.03,14,9,4,4,0.0308,2,1,0,0,0.0559,0
ACC02829,143,137,34353.4,77,60,2941793.68,2113109.37,50,60,18,49,0.3859,23,3,6,7,0.8869,1
ACC02830,881,70,5534.03,30,40,184349.52,278873.16,14,18,4,4,0.1524,2,1,3,0,0.3621,0
ACC02831,127,368,13825.45,286,82,3366356.12,1249818.54,250,59,12,164,0.2092,20,13,5,5,0.9856,1
ACC02832,892,28,3352.55,11,17,30546.27,47517.19,2,10,2,2,0.0842,1,0,0,0,0.2804,0
ACC02833,509,393,39406.61,234,159,8328613.02,5710965.53,219,117,7,147,0.1934,32,5,5,5,0.8168,1
ACC02834,1699,34,850.98,19,15,19670.39,11822.35,6,15,0,6,0.0279,1,2,1,0,0.1255,0
ACC02835,63,251,17558.19,195,56,2918578.0,953406.71,179,53,19,93,0.4594,22,9,2,2,0.7764,1
ACC02836,855,134,5502.59,83,51,610776.14,352074.14,35,22,1,1,0.0715,3,0,5,1,0.4185,0
ACC02837,26,247,19056.83,166,81,2890695.21,1649929.53,150,70,13,95,0.3975,24,12,4,3,0.8476,1
ACC02838,151,220,10770.12,138,82,1389157.5,969392.81,118,72,14,80,0.5367,27,5,6,3,0.855,1
ACC02839,606,121,4041.53,65,56,273824.44,199147.56,38,39,3,3,0.0078,4,0,1,1,0.175,0
ACC02840,570,20,3128.47,12,8,35781.6,20747.24,8,4,1,2,0.0424,1,1,0,1,0.2574,0
ACC02841,1936,32,3537.14,17,15,50437.2,65047.53,4,11,1,0,0.0535,2,0,4,2,0.2434,0
ACC02842,107,136,8965.97,80,56,793985.83,477742.42,59,44,16,50,0.1702,28,9,5,3,0.6328,1
ACC02843,1500,38,4844.59,23,15,134127.61,57910.51,13,10,2,2,0.0354,0,0,0,0,0.3608,0
ACC02844,475,28,1674.52,16,12,20629.62,19009.27,5,8,3,2,0.0813,0,1,0,0,0.1587,0
ACC02845,2187,36,1369.71,21,15,31727.65,24729.75,9,6,2,3,0.0189,1,2,1,0,0.0843,0
ACC02846,590,23,751.26,13,10,10248.16,7693.11,2,4,0,0,0.002,2,0,2,0,0.1312,0
ACC02847,1903,83,1272.37,45,38,57021.15,52709.22,16,22,4,2,0.0768,0,0,3,0,0.2789,0
ACC02848,1610,57,2253.99,32,25,82670.49,57392.25,8,9,3,2,0.0482,2,1,1,2,0.2522,0
ACC02849,118,209,7072.07,106,103,898522.05,889098.64,77,89,14,84,0.2935,36,6,7,4,0.5478,1
ACC02850,1057,39,3742.69,17,22,54447.3,62986.89,7,19,2,2,0.0297,3,1,1,0,0.1607,0
ACC02851,815,106,2387.54,48,58,97426.47,136885.47,30,28,2,1,0.0393,0,1,2,2,0.4629,0
ACC02852,313,197,1288.53,112,85,193923.44,76808.56,49,48,2,1,0.1095,1,1,2,0,0.4718,0
ACC02853,84,291,29851.6,211,80,7431911.54,2355907.98,175,69,14,101,0.406,15,1,8,5,0.6388,1
ACC02854,2366,61,2843.81,23,38,72309.44,105085.73,5,18,3,0,0.0448,5,0,1,0,0.1707,0
ACC02855,973,20,2799.16,7,13,18741.17,31202.75,3,2,0,1,0.0343,3,0,1,0,0.0439,0
ACC02856,2170,38,4886.55,19,19,117797.77,89106.38,3,6,0,2,0.1337,0,1,1,0,0.1546,0
ACC02857,144,345,10858.93,242,103,3233229.25,1079211.92,224,103,12,137,0.3162,22,8,1,7,0.9041,1
ACC02858,572,14,1842.5,8,6,17669.63,13149.33,3,6,0,1,0.1151,0,0,1,0,0.2364,0
ACC02859,1143,28,2408.32,15,13,33216.6,29230.25,4,10,2,1,0.165,1,0,1,0,0.1975,0
ACC02860,1166,70,1015.18,36,34,45769.85,42119.01,26,13,2,2,0.0304,0,0,4,0,0.5323,0
ACC02861,275,47,913.65,18,29,13754.71,19773.36,7,20,4,0,0.0302,2,1,3,1,0.1513,0
ACC02862,493,19,5494.07,6,13,42300.85,72876.58,5,8,2,0,0.0335,1,1,1,0,0.3193,0
ACC02863,5000,37,1955.47,21,16,49769.0,38776.63,10,2,0,1,0.0126,4,0,0,0,0.2843,0
ACC02864,991,32,2804.89,18,14,65753.01,36657.69,2,2,1,2,0.0518,2,0,2,1,0.3692,0
ACC02865,1569,54,4192.77,25,29,118455.0,107683.08,7,20,2,6,0.0657,1,1,1,0,0.38,0
ACC02866,652,58,1370.25,30,28,37790.6,45200.9,18,9,2,3,0.049,3,0,0,0,0.2342,0
ACC02867,1280,60,1073.1,24,36,31385.08,33343.48,11,26,2,2,0.0384,2,0,1,0,0.2741,0
ACC02868,1297,53,1874.87,30,23,68381.33,51221.81,19,13,1,1,0.0529,2,0,1,2,0.2829,0
ACC02869,2112,53,5982.44,32,21,241959.94,150618.5,18,7,1,6,0.0539,2,2,1,2,0.207,0
ACC02870,404,485,6984.68,343,142,2743729.1,1094752.12,280,142,7,170,0.5224,29,7,6,3,0.5843,1
ACC02871,72,100,25428.69,56,44,1434126.63,1130716.91,56,19,16,35,0.2694,28,8,9,6,0.7287,1
ACC02872,1778,82,1156.27,49,33,71727.28,47038.97,29,19,1,1,0.0272,1,1,1,1,0.1841,0
ACC02873,1478,23,1252.67,8,15,8621.75,18241.53,3,14,1,1,0.0235,1,0,0,0,0.4287,0
ACC02874,2322,57,8103.21,31,26,312281.93,222119.54,13,19,4,6,0.0886,1,1,0,0,0.2735,0
ACC02875,572,23,1820.43,11,12,19879.27,17505.62,3,8,3,2,0.0944,1,1,1,0,0.2129,0
ACC02876,1108,96,6516.05,45,51,352067.49,263464.26,12,28,1,2,0.0144,1,1,1,0,0.2051,0
ACC02877,566,65,1614.44,28,37,45591.9,71233.69,8,27,4,1,0.0475,1,1,1,2,0.2243,0
ACC02878,274,24,8499.2,9,15,94318.21,132041.51,9,10,4,2,0.0828,1,2,1,0,0.236,0
ACC02879,71,235,7317.41,174,61,1251987.91,472126.37,151,49,19,90,0.2125,16,3,4,5,0.9781,1
ACC02880,713,38,1401.46,19,19,32340.44,21870.5,10,6,4,1,0.0134,2,1,0,0,0.26,0
ACC02881,60,463,15700.42,365,98,6340189.07,1631731.46,303,89,12,165,0.523,26,8,2,6,0.8321,1
ACC02882,1890,137,2077.16,58,79,135862.37,195678.13,25,38,1,1,0.1459,0,1,0,0,0.1974,0
ACC02883,2045,42,1408.88,19,23,34186.7,30636.73,8,12,2,4,0.049,0,0,1,0,0.1734,0
ACC02884,257,52,1552.51,22,30,35637.07,38855.71,7,9,2,4,0.0448,2,0,1,0,0.1505,0
ACC02885,946,22,2629.32,11,11,22891.3,23720.52,2,5,2,1,0.0219,2,0,1,2,0.1491,0
ACC02886,78,557,26553.5,407,150,9557444.5,3732770.81,356,131,19,190,0.4075,21,8,7,5,0.8832,1
ACC02887,1342,42,1069.63,16,26,16136.98,25414.8,2,15,0,2,0.0637,4,1,1,1,0.2178,0
ACC02888,429,43,2845.16,19,24,43289.88,71206.72,9,16,4,1,0.0774,1,1,0,2,0.4944,0
ACC02889,184,334,10049.83,187,147,1925427.15,1276239.78,162,112,14,121,0.4057,22,2,9,3,0.7292,1
ACC02890,1525,73,1962.41,35,38,86307.55,56070.22,4,21,0,1,0.0371,1,1,5,1,0.1814,0
ACC02891,203,79,23021.6,62,17,1445915.25,467129.08,62,17,11,28,0.2995,27,9,6,5,0.8209,1
ACC02892,811,115,4356.35,43,72,178638.59,355627.45,18,34,1,1,0.0243,1,1,0,0,0.1879,0
ACC02893,92,213,10367.3,116,97,1112000.09,1053631.75,98,95,12,88,0.4434,30,6,6,7,0.8468,1
ACC02894,494,37,2919.43,20,17,72827.13,61004.96,7,8,4,0,0.0131,1,0,3,0,0.5058,0
ACC02895,309,20,5579.73,7,13,37454.11,92610.78,2,11,1,3,0.1273,2,1,2,1,0.1944,0
ACC02896,2515,14,3679.47,6,8,21217.63,28885.38,2,6,1,1,0.0011,4,0,1,0,0.2682,0
ACC02897,1225,18,5035.57,10,8,66919.3,41835.44,9,7,2,0,0.0151,3,1,1,0,0.4308,0
ACC02898,515,75,2140.19,29,46,67882.56,69950.46,16,26,0,2,0.0258,0,2,1,2,0.1152,0
ACC02899,155,396,5110.66,308,88,1639759.93,435236.84,254,88,7,138,0.3198,25,9,4,8,0.9882,1
ACC02900,361,383,10651.92,230,153,2204535.11,1613443.41,189,109,16,153,0.4527,26,4,3,4,0.8791,1
ACC02901,2447,38,3292.14,22,16,85864.93,60558.0,18,5,0,4,0.0794,1,1,1,1,0.2863,0
ACC02902,37,90,32786.09,64,26,1844041.0,1001979.05,45,15,12,46,0.4829,25,6,3,7,0.9545,1
ACC02903,152,328,7941.27,233,95,1750469.18,683391.5,197,81,17,119,0.5846,25,7,7,3,0.9089,1
ACC02904,2017,22,1433.73,8,14,11276.77,20413.1,2,14,2,0,0.0963,2,0,0,2,0.2929,0
ACC02905,1488,22,3737.76,7,15,34809.83,57942.16,2,2,2,4,0.0176,1,0,0,1,0.3076,0
ACC02906,42,177,12541.2,94,83,1416440.51,889221.81,80,83,15,76,0.5225,26,5,5,3,0.8739,1
ACC02907,1334,27,2752.32,12,15,37449.27,40231.49,12,5,1,3,0.0559,0,0,3,1,0.241,0
ACC02908,1841,14,1769.22,5,9,9888.61,16854.27,2,2,0,1,0.0147,3,0,1,0,0.5282,0
ACC02909,858,20,1864.88,7,13,13304.45,27306.65,2,10,2,1,0.045,1,1,0,1,0.4783,0
ACC02910,403,29,3747.18,13,16,61600.46,65861.75,11,7,3,0,0.0907,0,0,2,0,0.2812,0
ACC02911,1165,17,5814.05,8,9,37846.45,46143.32,5,9,2,1,0.0274,1,1,1,0,0.1747,0
ACC02912,2416,72,2218.24,43,29,88059.03,57997.32,19,14,4,2,0.0039,0,0,1,0,0.1819,0
ACC02913,1814,150,1806.75,82,68,157089.28,156858.1,32,26,0,0,0.0441,2,0,2,0,0.4491,0
ACC02914,1212,19,6613.28,12,7,97069.63,44273.84,2,2,0,3,0.0036,1,1,2,2,0.5449,0
ACC02915,155,385,17123.76,304,81,4771934.28,1701143.87,257,57,7,173,0.2541,28,5,9,3,0.7234,1
ACC02916,34,88,6552.99,48,40,281180.43,299842.89,48,11,16,36,0.2214,25,5,4,4,0.6464,1
ACC02917,2700,47,3808.4,24,23,98114.26,104990.56,11,6,3,0,0.0404,0,1,3,1,0.2176,0
ACC02918,687,70,2682.73,34,36,88326.95,111789.22,15,16,2,3,0.0485,1,0,0,1,0.2193,0
ACC02919,50,165,12140.89,109,56,1299618.36,663552.31,87,45,10,65,0.4252,21,6,5,2,0.8809,1
ACC02920,619,60,3697.77,35,25,148227.66,84997.13,15,11,2,2,0.0367,0,1,1,1,0.1516,0
ACC02921,73,142,29604.19,85,57,2527219.09,1461761.51,77,57,17,46,0.3701,31,3,3,1,0.7325,1
ACC02922,659,75,2413.27,41,34,107076.31,74086.5,2,25,3,1,0.1005,2,1,1,0,0.1995,0
ACC02923,1251,48,1106.01,25,23,36409.84,26500.74,10,8,2,5,0.0901,0,1,1,0,0.276,0
ACC02924,434,70,3316.39,24,46,98228.57,150600.22,16,14,1,5,0.0544,1,1,3,0,0.2116,0
ACC02925,819,28,1890.41,12,16,17757.94,30167.87,2,11,0,1,0.0622,1,3,2,0,0.222,0
ACC02926,536,47,1690.22,26,21,46624.79,41501.93,7,20,2,3,0.0176,1,0,0,0,0.373,0
ACC02927,1282,40,3064.88,22,18,69504.9,63243.34,10,14,4,0,0.0337,2,0,1,1,0.3808,0
ACC02928,608,24,1435.22,13,11,17814.52,16372.56,8,2,3,3,0.0367,1,0,3,1,0.1408,0
ACC02929,39,239,26410.88,151,88,3722621.01,2705614.73,95,82,21,85,0.3385,24,9,5,4,0.9588,1
ACC02930,48,136,5611.72,78,58,523508.58,377583.41,64,57,14,64,0.5598,24,8,6,4,0.9524,1
ACC02931,190,89,9043.45,49,40,527640.53,310540.0,49,40,14,29,0.5622,27,6,1,5,0.8063,1
ACC02932,1040,42,4443.47,20,22,92520.83,72781.11,12,13,2,4,0.086,3,1,1,1,0.2872,0
ACC02933,110,174,19410.49,110,64,2098401.11,1368343.27,98,47,13,66,0.3447,29,8,3,3,0.9295,1
ACC02934,566,42,7102.53,15,27,114880.09,243931.29,3,11,3,1,0.0409,2,0,1,0,0.345,0
ACC02935,71,324,8918.61,201,123,1654479.96,1211890.36,181,117,19,121,0.2872,24,5,7,5,0.6591,1
ACC02936,2051,31,1990.91,13,18,20635.86,43666.61,2,2,3,3,0.0146,1,0,2,2,0.2195,0
ACC02937,861,55,794.13,23,32,20981.48,24383.44,2,15,3,2,0.046,3,0,1,1,0.1318,0
ACC02938,1544,32,4768.39,15,17,79074.18,104992.9,5,12,5,0,0.0307,0,0,1,0,0.191,0
ACC02939,977,12,5163.88,7,5,40807.14,18185.12,2,2,4,3,0.1029,1,0,1,1,0.5843,0
ACC02940,81,132,17129.27,94,38,1925889.02,622037.29,57,36,12,48,0.1535,25,8,6,8,0.7441,1
ACC02941,729,173,866.96,106,67,118418.86,43269.32,57,37,3,4,0.009,2,1,1,2,0.2366,0
ACC02942,2287,114,4570.84,51,63,277345.37,221953.42,23,25,1,4,0.0188,3,0,1,0,0.3001,0
ACC02943,548,22,3741.29,11,11,38682.33,34645.99,3,3,1,1,0.0912,2,0,2,0,0.1731,0
ACC02944,1585,67,4134.47,33,34,130885.68,113948.15,15,16,0,1,0.0382,1,0,0,1,0.2574,0
ACC02945,1942,43,2234.07,21,22,36758.57,47122.63,16,11,1,3,0.0545,1,1,1,2,0.2073,0
ACC02946,460,29,2033.42,15,14,34933.67,19933.79,2,11,1,0,0.0522,1,0,1,1,0.1722,0
ACC02947,943,17,4463.89,9,8,32435.37,28027.78,2,8,3,3,0.03,3,0,0,0,0.1174,0
ACC02948,1109,87,3485.4,43,44,148567.3,169163.24,18,30,3,1,0.0316,1,1,2,0,0.4639,0
ACC02949,863,19,1506.11,11,8,13108.9,15033.55,11,2,3,6,0.0063,1,2,0,3,0.1856,0
ACC02950,725,37,2004.61,13,24,25188.9,56622.8,2,11,1,1,0.1,1,0,0,1,0.2599,0
ACC02951,239,434,6590.89,303,131,1714825.12,1037930.96,234,108,13,168,0.4028,21,7,9,4,0.8542,1
ACC02952,160,156,12799.12,105,51,1538533.2,811679.73,85,51,15,51,0.5149,22,1,6,6,0.9065,1
ACC02953,160,138,13190.45,104,34,1502251.68,515737.9,65,34,9,42,0.2542,24,3,4,3,0.8527,1
ACC02954,386,33,3165.64,17,16,63822.59,50098.21,2,8,0,2,0.115,2,1,1,0,0.4371,0
ACC02955,1270,34,2524.13,20,14,42039.52,37258.63,12,5,1,3,0.0331,0,1,0,1,0.4862,0
ACC02956,473,36,2062.55,12,24,25865.89,56798.58,2,10,2,1,0.0396,0,0,1,1,0.2709,0
